"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000152700",1048.79395824257,0.140442760913096,0.192989944855903,0.727720612687665,0.46678462969988,0.747220507008211
"ENSG00000152705",2.65260926350264,0.349233161018002,1.02952766973426,0.33921687710263,0.734446356134815,NA
"ENSG00000152749",283.227440721743,0.166462009054143,0.20565235279455,0.80943401226458,0.418265544845358,0.712156456063288
"ENSG00000152760",0.813053577476399,-0.758351652386464,2.03162677232937,-0.373273114292038,0.708945184445447,NA
"ENSG00000152763",103.318151988894,-0.33219378023813,0.234080864958312,-1.41914111731128,0.155857878586237,0.415232798234948
"ENSG00000152766",0.513623755607507,1.49350968318051,2.49207373007455,0.599303971289739,0.54897020011691,NA
"ENSG00000152767",2714.16683053402,0.11263748818258,0.198803430905591,0.566577184656687,0.571001479479622,0.818534539206709
"ENSG00000152778",521.780364593159,0.166611068390479,0.153616994879969,1.08458747367544,0.278104405422261,0.579112337995402
"ENSG00000152779",55.6832349115518,2.90646220647384,0.578819684938301,5.02136033397629,5.13068044249266e-07,1.54789153987154e-05
"ENSG00000152782",97.3714749962535,-0.383183757116878,0.253789835333304,-1.50984674627981,0.131082533826364,0.373447135966947
"ENSG00000152784",873.614356542085,-0.103220338518793,0.325402595730318,-0.317208098131886,0.751085705571013,0.916836705962198
"ENSG00000152785",11.3400638161467,0.250487976064826,0.612258043530419,0.409121576615727,0.682450442691836,0.883519858417088
"ENSG00000152795",3064.54755950684,0.0750648555015163,0.0969815124080294,0.77401201154398,0.438923688136441,0.727217947360945
"ENSG00000152804",279.078235257408,-0.0127364745832787,0.269964522941471,-0.047178327153898,0.962371100710108,0.990321978511027
"ENSG00000152818",4196.53324248589,0.319934805994442,0.223431920137793,1.43191181366179,0.152169060858011,0.408811284025447
"ENSG00000152822",3.97889301869662,1.26982282805633,0.884110510790829,1.43627161147591,0.150925068753379,NA
"ENSG00000152894",1320.79185523118,-0.259303631915581,0.130620426453023,-1.98516908080099,0.0471256630706671,0.192792589736697
"ENSG00000152904",533.062519468139,0.0582401276070878,0.114312835559369,0.509480211230004,0.61041566561974,0.843210034810419
"ENSG00000152910",0.131518177229899,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000152926",423.28815919148,-0.574105768729423,0.173647245636141,-3.3061611004899,0.000945836899369683,0.00997889359095483
"ENSG00000152932",0.701272147290726,-0.785400608508129,2.32597347140201,-0.337665333747215,0.735615401532454,NA
"ENSG00000152936",2.57692794531897,-0.354992727888158,1.13505564824023,-0.312753589164138,0.754467878126953,NA
"ENSG00000152939",14.7920694370862,-0.0177451673220417,0.527008695270766,-0.0336714886894317,0.973139114805168,0.9923477514686
"ENSG00000152942",241.691049999148,-0.223399418522466,1.16151870388656,-0.192333896798173,0.847480668224244,0.955902842251121
"ENSG00000152944",417.95575849405,0.00154730709502558,0.109551427473558,0.0141240249507387,0.988731033227416,0.996434341033513
"ENSG00000152952",2310.19625653833,-0.27992332619537,0.346753752973,-0.807268338973582,0.419511900815749,0.713270117058115
"ENSG00000152953",65.7728830124073,0.24630788353927,0.623892036043453,0.394792479002112,0.692996045909293,0.889518189278433
"ENSG00000152954",27.8400060198281,-0.105716606978913,2.18697137803657,-0.0483392732253423,NA,NA
"ENSG00000152969",0.318694117085766,-1.73042059295785,3.49374139101984,-0.495291551173663,0.620394333948306,NA
"ENSG00000152977",0.81699083596544,-3.0582406847251,3.42780187637217,-0.892187120208302,0.372292644557735,NA
"ENSG00000152990",654.418982739954,-0.78533837533912,0.213633587174039,-3.67609974502435,0.000236826956706006,0.00322259142795369
"ENSG00000153002",1.62845981684193,-4.07390764947538,2.21099976751528,-1.84256358111409,0.0653927553617087,NA
"ENSG00000153006",518.684391831249,0.275084440331833,0.166748083026497,1.64970076620384,0.0990041534209198,0.315201759680926
"ENSG00000153012",7.0131102839557,-2.4058748704946,1.78195418629325,-1.35013284235955,0.176973375296333,NA
"ENSG00000153015",460.520411771954,-0.0858486765840138,0.145383372603182,-0.59049859036036,0.554856430541644,0.808009676976269
"ENSG00000153029",1486.59967598059,-0.189237508821262,0.177929539470793,-1.06355307490876,0.287531209567797,0.590094124543214
"ENSG00000153037",399.89643031897,0.193113868372063,0.263185375952845,0.733756074678948,0.463097415991729,0.744661251561733
"ENSG00000153044",51.2463035075971,-0.44156968432013,0.348038943254906,-1.26873642412114,0.204535086796327,0.485226173172051
"ENSG00000153046",502.163287036295,-0.353311908475684,0.212954221173477,-1.65909793442352,0.0970960594474515,0.311597645305535
"ENSG00000153048",1795.53921439974,0.15198749726094,0.105676616705207,1.4382320517028,0.150368223857983,0.406883464414713
"ENSG00000153060",1.70446782555659,0.577121239520893,1.56957247504477,0.367693272338017,0.713101957570666,NA
"ENSG00000153064",44.3829391113701,0.27178481924196,0.318300110765014,0.853863413960939,0.393180673152514,0.693054154433755
"ENSG00000153066",736.879893567037,0.607356067060524,0.112873916578125,5.38083629480641,7.4140594691478e-08,2.79318235473243e-06
"ENSG00000153071",12066.9284945589,0.0788006128610497,0.115293987475477,0.68347547505728,0.494306442163801,0.766205200449528
"ENSG00000153086",9.5403182619533,0.0839109054652267,0.563416728420626,0.148932222336469,0.881607115004341,NA
"ENSG00000153093",14.7621420688603,-0.142420092875798,0.509429263051771,-0.279567946337869,0.779809001935803,0.928371930021945
"ENSG00000153094",511.200685968769,-0.366769365639201,0.298559470761546,-1.22846334334553,0.219273081879456,0.505690254750972
"ENSG00000153107",988.67518084827,0.202680136237349,0.240845950688013,0.841534332042382,0.400048660018118,0.698018236336094
"ENSG00000153113",8446.43652381205,0.343079836708106,0.132553975590891,2.58822743851134,0.00964712601110229,0.0626525400678148
"ENSG00000153130",914.366281837906,0.289676731862256,0.131515646876389,2.20260279854397,0.0276227565041557,0.133146609565703
"ENSG00000153132",162.468223482346,-0.645363959185349,0.445286591917651,-1.44932268543289,0.147247488691209,0.401944907597786
"ENSG00000153140",241.524374122409,-0.258880494233031,0.139397676662916,-1.85713636288962,0.0632917559430312,0.235455591453365
"ENSG00000153147",2852.78018520962,-0.0300210209421719,0.162497255671084,-0.184747864314327,0.853426802032781,0.95748936341851
"ENSG00000153157",5.18947938143418,0.0527485189725616,0.825654360580442,0.0638869259231902,0.949060262613487,NA
"ENSG00000153162",141.96124851563,1.03412734348689,0.631914410892099,1.63649906642732,0.101735180930445,0.320684454621219
"ENSG00000153165",5.28321405418616,-0.741300799883437,1.02020391082037,-0.726620229565028,0.467458632256664,NA
"ENSG00000153179",1263.19331860877,0.441051305369764,0.116747826151252,3.77781171529792,0.000158212416860742,0.0023285977194907
"ENSG00000153187",6941.39028361342,0.0930286355432424,0.121444303037382,0.766018933919094,0.443665036308626,0.73067713950567
"ENSG00000153201",3354.24106452054,0.124153033567954,0.083650503570322,1.48418752152022,0.137759179313763,0.384974529748584
"ENSG00000153207",1850.45369931444,1.27148290843039,0.227042918074215,5.60018748532277,2.14120096706266e-08,9.29183055764013e-07
"ENSG00000153208",82.2471680385854,-1.27940034719905,0.539991265071487,-2.36929822749944,0.0178218764318017,0.0988113131243662
"ENSG00000153214",1133.61326247453,0.58978854225099,0.225348048912265,2.61723385269075,0.00886455872011289,0.0589349173907417
"ENSG00000153230",0,NA,NA,NA,NA,NA
"ENSG00000153233",2.33976610533142,-1.23150116314143,1.16191313019477,-1.05989090848383,0.289194232211538,NA
"ENSG00000153234",56.9335422226277,0.168979030629248,0.28180884197193,0.599622884246048,0.548757592425024,0.802523535851389
"ENSG00000153237",41.9558614295075,0.0344851944996196,0.370949570370183,0.0929646433212086,0.925931650084819,0.979848296697805
"ENSG00000153246",1197.31200749087,0.166234978457685,0.227216771583259,0.731614032271256,0.464404181014745,0.745481383168559
"ENSG00000153250",3919.86088440559,0.285318216063042,0.116147874656085,2.4565082822899,0.0140294568191787,0.0831283738366436
"ENSG00000153253",389.296785676134,-0.0630321099810879,1.16910451512508,-0.0539148631842758,0.957002994781055,0.989650666875883
"ENSG00000153266",0,NA,NA,NA,NA,NA
"ENSG00000153283",7.2618523130777,0.874898325775101,1.00460397301667,0.870888777343688,0.383814885087121,NA
"ENSG00000153291",500.856884424318,0.292284594243535,0.314479142449963,0.929424418950267,0.352669177723846,0.655198073678564
"ENSG00000153292",10.2854193055336,-0.896449207705631,0.556779805694019,-1.61006056350808,0.107384635349734,0.332381772635863
"ENSG00000153294",0.221256680762682,1.53940926805239,3.52295592936864,0.43696523570429,0.662136560102751,NA
"ENSG00000153303",2.02055696479506,-0.242832424975372,1.33153171499961,-0.182370740583856,0.855291786363523,NA
"ENSG00000153310",219.109311662739,0.0427738973315308,0.138231924605393,0.309435736018553,0.756990089938079,0.919239053137816
"ENSG00000153317",3822.59553100137,0.192596446613576,0.137625667692286,1.39942243218901,0.161686343931397,0.424310133427548
"ENSG00000153339",1207.39242422378,0.197554936129174,0.128925711627518,1.53231604181433,0.125444464369967,0.363957167218993
"ENSG00000153347",0,NA,NA,NA,NA,NA
"ENSG00000153391",112.624582968007,-0.533124355524015,0.203336404210549,-2.62188346250079,0.00874453267872794,0.0583161371287251
"ENSG00000153395",392.433162235173,0.137854216014534,0.289737508654664,0.475790023371953,0.634223978169172,0.857541482847256
"ENSG00000153404",4.40282197563115,-0.30540487636804,0.996047371870362,-0.306616818630379,0.759135050487322,NA
"ENSG00000153406",180.542521112586,0.00590313363855943,0.170359491586047,0.034651040476825,0.972358001498198,0.992239308961995
"ENSG00000153443",340.46851160828,0.676824615399971,0.14295460873688,4.73454211361399,2.19550182773437e-06,5.64530987793497e-05
"ENSG00000153446",13.6159190372702,-0.903152124604737,0.690805589471682,-1.30738971769967,0.19108038766678,0.46679518054865
"ENSG00000153485",42.5945506791344,0.0383047644723309,0.267957122209086,0.142951096640163,0.886328803644285,0.96674119794892
"ENSG00000153487",208.528308786326,0.108748261496234,0.141807841169677,0.766870580633925,0.443158466753752,0.730583672001842
"ENSG00000153495",18.0978509454562,0.132891091990904,0.468956550240265,0.283376129244423,0.77688852486047,0.927257995824086
"ENSG00000153498",0.942036033338055,-0.141672835904535,1.96085905497243,-0.0722503922682641,0.942402642695943,NA
"ENSG00000153531",47.4353020685763,-0.71456660464473,0.430444467205701,-1.66006688222398,0.0969009984002939,0.311320666264839
"ENSG00000153551",147.655230892369,0.123233056751163,0.250304672072651,0.49233222748393,0.622484501099541,0.849786169925415
"ENSG00000153558",241.668520164774,-0.0592779947374073,0.158173129179192,-0.374766529846244,0.707834108386026,0.895870521902584
"ENSG00000153560",1334.52781536957,0.200324401265081,0.0886169018377139,2.26056651847229,0.0237861130121495,0.120000227038309
"ENSG00000153561",486.613818997963,0.141217225275938,0.19322921975643,0.730827487964531,0.464884531392035,0.745913362425296
"ENSG00000153563",0.292839526672176,0.173365714697881,3.5338115409304,0.0490591285612917,0.960872174846211,NA
"ENSG00000153574",171.093305228878,0.2631369727704,0.162282971040702,1.62147002290464,0.104916873946359,0.327284460539157
"ENSG00000153684",0,NA,NA,NA,NA,NA
"ENSG00000153707",563.553695745318,-0.298592622451994,0.464014017591041,-0.643499142552109,0.51990027095872,0.782841291896506
"ENSG00000153714",759.766775391077,-0.256300219970471,0.301805389773292,-0.849223468682905,0.39575695665421,0.694799830636657
"ENSG00000153721",474.879866515675,-0.803422089131657,0.26459583672644,-3.03641243593072,0.00239411635811078,0.0214879686493393
"ENSG00000153767",221.088045125658,0.20143788263484,0.17906602437338,1.12493636545374,0.260616000587266,0.558831846084403
"ENSG00000153774",954.310802720189,-0.00889355661562622,0.0984182924580596,-0.0903648741865355,0.92799726879867,0.980297038149952
"ENSG00000153779",0,NA,NA,NA,NA,NA
"ENSG00000153786",4286.45646097024,0.134312634279254,0.12224169382075,1.09874650850474,0.271878650153064,0.571958488907426
"ENSG00000153789",4.61242041152458,-0.0406388000141068,1.19712526888439,-0.0339469904030832,0.972919421839588,NA
"ENSG00000153790",106.004136544544,0.249724661335633,0.223125613788199,1.11921108964515,0.263050095529767,0.561503137437389
"ENSG00000153802",0.229169940718143,-1.27294280041894,3.52673698421313,-0.360940667284538,0.71814380181505,NA
"ENSG00000153814",987.907745153915,-0.123991317158479,0.194046628507744,-0.638976920712284,0.52283794600986,0.784619569195336
"ENSG00000153815",438.977210352259,-0.298922564820504,0.237596993355535,-1.25810752315878,0.208352872932181,0.490391106831576
"ENSG00000153820",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000153822",3.36764461769313,-0.167544296470861,0.878890409585053,-0.190631613047141,0.848814220733408,NA
"ENSG00000153823",1410.61359772481,0.627894303338473,0.18506585287715,3.39281554958322,0.000691782031780172,0.00770937370957373
"ENSG00000153827",5237.57887712261,0.102176957913965,0.135504700758104,0.754047330773909,0.450820801733876,0.735257381666423
"ENSG00000153832",101.884609812813,-0.11864412403671,0.196652749256055,-0.603317901659373,0.546297226141656,0.800936252653957
"ENSG00000153879",384.429663016682,-0.609672882792793,0.165641517924594,-3.68067674355856,0.00023261575407529,0.00317670477499573
"ENSG00000153885",135.146411905312,-0.50610281988701,0.671046609390398,-0.75419920584469,0.450729614402673,0.735257381666423
"ENSG00000153896",115.601726737894,-0.29167985061993,0.217762269378919,-1.33944163721214,0.180426942234742,0.451890009922842
"ENSG00000153898",73.3102048650424,0.499036630524525,0.49090928539995,1.01655569647242,0.309364839121202,0.61294224077585
"ENSG00000153902",29.7127947943519,-0.570024906607308,0.431944174171956,-1.31967263524287,0.186944340211784,0.462323976568822
"ENSG00000153904",3093.39374538368,1.35285464443203,0.324948364195515,4.16329113636667,3.136929731528e-05,0.000585805188458589
"ENSG00000153914",1660.29170295457,-0.139742732616528,0.123019664646595,-1.13593816905593,0.255982442471872,0.553204065530323
"ENSG00000153922",627.555251262079,-0.0878864829952045,0.170125797058488,-0.516597038866422,0.605437483209771,0.840901483793512
"ENSG00000153923",0,NA,NA,NA,NA,NA
"ENSG00000153930",6.1608819537856,0.0943653356116169,0.848344163056059,0.11123473198858,0.911430210377199,NA
"ENSG00000153933",137.438594366667,0.378299213300372,0.222762362681863,1.6982187149839,0.0894664895829146,0.294879213217245
"ENSG00000153936",2068.23080136549,0.949285371740582,0.238087619404756,3.98712614336644,6.68784717924686e-05,0.00112666791467957
"ENSG00000153944",683.152987612129,-0.0723986984117366,0.187677307513679,-0.385761599901787,0.699673236968477,0.892341151485271
"ENSG00000153956",1352.49616617742,-0.246669218292382,0.138514238348874,-1.78082211065623,0.0749415161331329,0.262697940702986
"ENSG00000153975",130.620995627585,0.174526866244213,0.228943936421293,0.762312682188955,0.445873406489429,0.732800080443017
"ENSG00000153976",152.004467490296,0.449535521720758,0.29507589989802,1.52345725922083,0.127644345996495,0.368079377601468
"ENSG00000153982",17.8480527092162,-0.131601094683052,0.444232368665312,-0.296243821850364,0.76704388492943,0.922413819061157
"ENSG00000153989",1134.17791358798,0.35994908861548,0.136732279249513,2.63250997197696,0.00847565348793018,0.0570163528159965
"ENSG00000153993",713.264294506772,-0.528750563815649,0.377025851896641,-1.40242522138933,0.1607883061916,0.423134473896052
"ENSG00000154001",1072.63165519344,0.139277208875468,0.0919662494415956,1.51443828275196,0.129914715888832,0.37159473662429
"ENSG00000154007",0,NA,NA,NA,NA,NA
"ENSG00000154016",2.13693926321673,0.846682573920803,1.46066480716866,0.579655626510235,0.562146872654532,NA
"ENSG00000154025",1.40155559342972,0.110057969134831,1.7371984154157,0.0633537125973574,0.949484845160219,NA
"ENSG00000154027",746.322502519522,0.714779141995536,0.297484934005567,2.40274064427801,0.0162727239356202,0.0927224334283804
"ENSG00000154040",121.930520762048,0.0674517309051713,0.31748735897761,0.212454855281114,0.83175219406702,0.94985820250041
"ENSG00000154059",797.171864176658,-0.239155274303702,0.11080758187737,-2.15829341505146,0.0309050263783941,0.144283793002706
"ENSG00000154065",414.033256041544,-0.313058606211166,0.376367671289536,-0.831789311601986,0.40552787801091,0.702312145508889
"ENSG00000154079",104.852529273454,-0.153618038797436,0.180974423217605,-0.848838394211786,0.395971222739405,0.694980202617718
"ENSG00000154080",2.68091895118721,-0.0929667090222577,1.06422926336346,-0.0873559036785358,0.930388619097671,NA
"ENSG00000154096",11539.8444982206,-0.230283367412227,0.350944515010924,-0.656181696998623,0.511707223911705,0.778484789993272
"ENSG00000154099",8.34235195289761,-0.593018163346933,0.59784753372825,-0.991922070245568,0.321235542024886,NA
"ENSG00000154102",71.6383651396432,-1.00375848170156,0.220192017779685,-4.55855980531445,5.1505598444827e-06,0.000121314508312116
"ENSG00000154114",642.54458132119,0.173920032699732,0.114852639223763,1.51428851679142,0.129952679731871,0.37162638492054
"ENSG00000154118",1.48055277651505,1.10216934107259,1.38499612152429,0.795792366450511,0.426152729356857,NA
"ENSG00000154122",707.143456469407,-0.1470473587662,0.178479867737471,-0.823887649796414,0.410003398458604,0.705785572818318
"ENSG00000154124",407.470028643277,0.190268928206539,0.224313007421065,0.848229580593959,0.396310126391119,0.695091704017776
"ENSG00000154127",416.606442951557,0.998858240145384,0.257607251879437,3.87744612334462,0.000105558693161199,0.00167037555690904
"ENSG00000154133",7.04552877313813,-0.859036816592939,0.714410968479008,-1.20244068819638,0.229192832913675,NA
"ENSG00000154134",185.243422900518,-0.532519041426092,0.226470093132834,-2.35138792084899,0.0187035233410969,0.102040655980156
"ENSG00000154143",0,NA,NA,NA,NA,NA
"ENSG00000154144",1195.59116915475,0.125577541123431,0.125132076956257,1.00355995183656,0.315590766163346,0.619724471780365
"ENSG00000154146",18.2087587164221,-0.561240570719909,0.869679060589733,-0.645342168338891,0.518705471631405,0.782215908379731
"ENSG00000154153",20.8459689428988,-0.125869483123278,0.513759717491315,-0.244996792932497,0.806458914572505,0.938766968939911
"ENSG00000154162",1.27781010052068,-1.99483887013511,1.69378821195304,-1.17773807614055,0.23890104226269,NA
"ENSG00000154165",0,NA,NA,NA,NA,NA
"ENSG00000154174",1466.11224170047,-0.027136361861079,0.0920679572830101,-0.294742738536751,0.768190412050836,0.922917712143025
"ENSG00000154175",6878.73059210637,0.0816311718297561,0.209722561492181,0.389234096937155,0.697102982597596,0.890964643172177
"ENSG00000154188",2803.3692825508,0.576517710095598,0.373258321124144,1.54455420674694,0.122454130022854,0.360170801336033
"ENSG00000154198",0.131518177229899,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000154217",194.499919189598,0.959998234024186,0.233133144101933,4.11781103764657,3.82488109916505e-05,0.000691540669919098
"ENSG00000154222",778.740172550806,0.268099007812209,0.168266565753785,1.59329933793564,0.111093055149415,0.338618300519228
"ENSG00000154227",0.367499199424801,-0.548890204997575,3.29256405363457,-0.16670600664296,0.867601379061475,NA
"ENSG00000154229",3649.33848241422,0.20658384266366,0.17677682990619,1.16861379838799,0.242559266354579,0.535582459387681
"ENSG00000154237",1521.78489430599,0.0604622462571411,0.159196028565549,0.379797453503973,0.704095772772412,0.894395377686408
"ENSG00000154240",284.302095613583,0.443898630989251,0.255209794794122,1.73934794057314,0.081973579437952,0.278420306095697
"ENSG00000154252",0,NA,NA,NA,NA,NA
"ENSG00000154258",2014.00144892652,0.205389439397505,0.310225153099927,0.662065720155666,0.507929103885975,0.775409299744837
"ENSG00000154262",2403.79798293357,1.02199664038152,0.182896656016865,5.58783666491572,2.29915733858099e-08,9.86423169767963e-07
"ENSG00000154263",154.826700477768,-1.34819400719897,0.303101076937665,-4.44800137571349,8.66729748771129e-06,0.000190793925074691
"ENSG00000154265",437.301218163008,-0.0304230824102121,0.265907533840355,-0.114412261927402,0.908910994212335,0.974460621271383
"ENSG00000154269",5.52454244041652,0.736660400678856,0.746917442975034,0.986267501994165,0.324001862611205,NA
"ENSG00000154274",4.29641567630079,0.229262266645154,0.79410819601624,0.28870406802912,0.772807849369843,NA
"ENSG00000154277",4581.68511203892,-0.141875528413387,0.287566332899452,-0.493366267820351,0.621753812418904,0.849171385073884
"ENSG00000154305",2345.6107912208,-0.118918689196936,0.100981533053797,-1.1776280830831,0.238944909036788,0.53163223848423
"ENSG00000154309",432.498066695354,-0.337020176298858,0.303643425145029,-1.10992087557268,0.26703312399012,0.566273634313047
"ENSG00000154310",774.181546388555,-1.1039297669742,0.246101441993786,-4.48566964106643,7.26852881560696e-06,0.000163084250240544
"ENSG00000154316",0.378404167074618,-1.94677696041163,3.47859745464121,-0.55964422034927,0.575722136172465,NA
"ENSG00000154319",89.7923845216442,0.986921184560991,0.238073418416061,4.14544887508706,3.39148667648974e-05,0.000625070349988065
"ENSG00000154328",195.935929338639,-0.0907541976158952,0.155846274379742,-0.582331518524206,0.560343399254829,0.812022702668864
"ENSG00000154330",2511.64427551018,-0.184151308635746,0.240215610912984,-0.76660841456492,0.443314371009201,0.730583672001842
"ENSG00000154342",0,NA,NA,NA,NA,NA
"ENSG00000154358",296.231528958212,-0.696290350776079,0.422674078053735,-1.64734576102289,0.099486997013036,0.315876429719587
"ENSG00000154359",265.08555514588,-0.458464997039112,0.220880423956747,-2.07562530362079,0.0379286192904034,0.165636949006102
"ENSG00000154370",337.368012744229,0.0665868499219464,0.175770408052603,0.378828556294976,0.704815180276916,0.894805733087316
"ENSG00000154380",5053.40145948104,0.218008376843801,0.204837204043612,1.06430068630201,0.287192507196146,0.589946812811967
"ENSG00000154415",0,NA,NA,NA,NA,NA
"ENSG00000154429",138.698751441894,-0.397948837414178,0.180007648214375,-2.21073294030403,0.0270543360391453,0.131284177927862
"ENSG00000154438",2.44599634438337,-1.67056080564473,1.19576828277943,-1.39706064268715,0.162395335791045,NA
"ENSG00000154447",575.086556242385,0.0816328023538955,0.201575234225863,0.404974364372693,0.685496354754143,0.885240377708745
"ENSG00000154451",14.773765920816,-1.12421079710048,0.478683133289528,-2.34854900646877,0.0188467189046823,0.102375696924
"ENSG00000154473",1402.96831625151,0.0503262667068805,0.102968275147398,0.488755071742621,0.625015109391313,0.851552161904591
"ENSG00000154478",1.55585887510842,-1.52768612500246,1.75266047400249,-0.871638373582839,0.383405689501365,NA
"ENSG00000154479",27.1391657540082,1.15410317150509,0.446105899319044,2.58706099441135,0.00967984556389548,0.0628111658377022
"ENSG00000154485",1.3897887452303,0.911986498212245,1.52300678430128,0.5988065894471,0.54930186764722,NA
"ENSG00000154493",1.93796352929451,-0.655548190612297,1.67666554518096,-0.390983277789934,0.695809596398765,NA
"ENSG00000154511",1725.05426850185,-0.0303801178652637,0.151413142034709,-0.200643863914399,0.840977057018101,0.95383790373243
"ENSG00000154518",1379.75627397149,0.0925214578424622,0.115205400411996,0.8031000066975,0.421916933848957,0.714576197073713
"ENSG00000154529",147.632673258416,0.89025595039163,1.02680362279519,0.867016760194271,0.385932826606752,0.684901881762275
"ENSG00000154545",447.753155748146,-0.381977775288674,0.23014025292875,-1.65976082161921,0.09696257825564,0.311400707792434
"ENSG00000154548",9.57166199221404,-0.0678853195981797,0.779849995549236,-0.0870492017511253,0.930632403163246,NA
"ENSG00000154553",178.924112438344,-0.000472083422458897,0.539930693677743,-0.000874340777412183,0.999302377081708,0.999538184605345
"ENSG00000154556",41.2782185128967,1.09870889327868,1.09662093793508,1.0019039900401,0.316389965350386,0.620609509808523
"ENSG00000154582",708.714638694238,0.268633643848015,0.0971397006582701,2.76543619166634,0.00568467253467956,0.0418542649754204
"ENSG00000154589",125.055911991141,-0.572400529151075,0.281598161531153,-2.03268560433322,0.0420842966103281,0.177886316540167
"ENSG00000154608",18.4109379024244,-0.703781159427741,0.673951675305802,-1.0442605682498,0.29636485110289,0.600059581544554
"ENSG00000154611",0,NA,NA,NA,NA,NA
"ENSG00000154620",2.91133520593736,0.236260272862405,1.11674130483696,0.211562222906135,0.832448583913157,NA
"ENSG00000154639",13.8783899044126,-0.248561922900301,0.816281140563417,-0.304505286902423,0.760742965508744,0.920557689995739
"ENSG00000154640",484.353675129677,0.0457465287970606,0.112437189148305,0.406862970726889,0.684108633912344,0.884541126017378
"ENSG00000154642",241.353772859346,-0.233700892243007,0.167351672912405,-1.39646582657904,0.16257426445309,0.425192565705026
"ENSG00000154645",2.47990829589633,0.275167857515457,1.166661679859,0.235859171742671,0.813541950718846,NA
"ENSG00000154646",0,NA,NA,NA,NA,NA
"ENSG00000154654",1359.99538473703,-0.924777950473154,0.215013303942454,-4.3010266505214,1.70008609905509e-05,0.000345144825337659
"ENSG00000154655",6.97152176586512,-0.0611419092798263,0.88077580602319,-0.0694182433960005,0.944656707817765,NA
"ENSG00000154678",863.41119656851,-0.141051931518859,0.286784512544516,-0.491839431172087,0.622832858977428,0.849864472758836
"ENSG00000154710",1280.38728267921,0.410653194884724,0.0994283303393154,4.13014272173034,3.62538099164371e-05,0.00066232080963141
"ENSG00000154719",199.648304689969,0.0738455541936546,0.152698466904525,0.483603769511495,0.628667099052186,0.854052462084633
"ENSG00000154721",619.857354161349,0.388350140112639,0.452798596836109,0.857666394786119,0.391076701362102,0.690323218513895
"ENSG00000154723",897.789903172,0.116255777641796,0.109082082368569,1.06576419442552,0.286530250481867,0.589285801676789
"ENSG00000154727",840.089437473882,-0.169856046829091,0.122080187595098,-1.39134818003762,0.164119870324019,0.427151647371931
"ENSG00000154734",29872.9878556811,2.1878109117327,0.248554091315671,8.8021520794607,1.34217132758897e-18,2.90388353661928e-16
"ENSG00000154736",3841.29977982161,2.16085162716317,0.417079961123873,5.18090493089261,2.20812018904363e-07,7.36607494781184e-06
"ENSG00000154743",168.164591194841,0.478947199540231,0.190517070876349,2.51393325195033,0.0119393028352268,0.0738948677725827
"ENSG00000154760",39.6764823862731,0.263872856151515,0.340514156773271,0.774924774499793,0.438384111836268,0.726641936495598
"ENSG00000154764",0.653522546737191,0.0170336025476569,2.0468677938298,0.00832178932073875,0.993360249419014,NA
"ENSG00000154767",1862.38409749906,-0.582289379826347,0.0910952384089368,-6.39209458141362,1.63628627824034e-10,1.07745894278043e-08
"ENSG00000154781",412.70483576655,-0.131712263428865,0.188161870777293,-0.699994440344182,0.483930776501697,0.758552226259388
"ENSG00000154783",30.982720824313,-0.641304317598056,0.599409863439472,-1.06989283412553,0.284667548967072,0.587049295902275
"ENSG00000154803",1477.60953270989,-0.32077996490437,0.221115006077255,-1.45073810500357,0.146852800545566,0.401314627257777
"ENSG00000154813",848.722355719342,0.400194226220033,0.121543706017941,3.29259522628806,0.000992672751781219,0.0103826165923526
"ENSG00000154814",110.258978583865,0.237319774207304,0.207065575624494,1.1461092626892,0.251749945463369,0.547416069496443
"ENSG00000154822",310.060459704106,-0.0115276613259199,0.190871550647284,-0.060394863911501,0.951841149197127,0.988591016636297
"ENSG00000154832",738.686653818727,-0.0471321336649793,0.155195157736765,-0.303695903611391,0.761359579141733,0.920733531107434
"ENSG00000154839",15.1403851782278,-0.776143260091599,0.469477238746985,-1.65320743165972,0.0982886545190228,0.314148209164083
"ENSG00000154845",1535.33380772439,0.0691599379107135,0.137108973224878,0.504415840072565,0.613969189233484,0.844606233915265
"ENSG00000154856",1592.79505865951,1.91484237315103,0.665488396218397,2.87734900267537,0.00401031787379192,0.0322208298135696
"ENSG00000154864",136.366612858675,-1.58669639118469,0.42019220359262,-3.77612049347544,0.000159289956434837,0.00233764185097443
"ENSG00000154874",315.224153209224,-0.00607491038997373,0.413050182870308,-0.0147074390519787,0.98826558449582,0.996314963627456
"ENSG00000154889",729.633825891724,0.361717408563089,0.14955404846213,2.41864003203285,0.0155786480825862,0.0897621276234623
"ENSG00000154898",8.63776890069687,-0.246845348812224,0.54860807781189,-0.449948440053527,0.652747618508896,NA
"ENSG00000154914",8.06539246447311,1.09689688336575,0.735635005953682,1.49108848068441,0.135938266257563,NA
"ENSG00000154917",50.9559124741869,-0.234456756340674,0.32410257227557,-0.723402948315157,0.469432360396918,0.748957806366954
